TIME,VP,RHOB,DT,AI, 
0.77599887,3350.5007,2358.4197,298.59489,7902760.8,
0.776094,3270.3821,2344.2898,305.77467,7666723.5,
0.77618972,3255.302,2341.5829,307.19092,7622558.5,
0.77628544,3249.4668,2340.5327,307.7428,7605483.5,
0.77638099,3251.6359,2340.9232,307.53754,7611830.2,
0.77647653,3256.4112,2341.7821,307.08652,7625805.8,
0.77657148,3268.2245,2343.9015,305.97885,7660411,
0.77666643,3277.4194,2345.55,305.1181,7687351.5,
0.77676179,3274.2821,2344.9885,305.41048,7678153.8,
0.77685715,3266.8801,2343.662,306.10246,7656462.4,
0.77695374,3245.7911,2339.8653,308.09859,7594758.7,
0.77705033,3221.9873,2335.5687,310.36745,7525172.8,
0.77714751,3212.1213,2333.7797,311.31939,7496375.4,
0.77724469,3201.6798,2331.8798,312.33603,7465933,
0.77734381,3173.0489,2326.6411,315.16578,7382613.8,
0.77744293,3142.268,2320.9859,318.24146,7293160,
0.77754291,3122.9663,2317.4125,320.20987,7237209.7,
0.7776429,3113.3811,2315.6333,321.19421,7209449,
0.77774163,3128.1632,2318.3738,319.68113,7252278.5,
0.77784036,3155.278,2323.3847,316.92928,7330924.9,
0.77793725,3180.4227,2328.0028,314.41902,7404007.2,
0.77803413,3215.1857,2334.3351,311.02402,7505320.9,
0.77812652,3308.1076,2350.9251,302.41981,7777963.5,
0.7782189,3379.158,2363.5447,295.93171,7986791,
0.77831254,3355.1469,2359.3235,298.0648,7915978.3,
0.77840618,3331.148,2355.1045,300.19681,7845201.6,
0.77849329,3460.7386,2377.3705,289.36073,8230338.5,
0.77858041,3590.1059,2399.5981,278.5433,8614811.9,
0.77867738,3414.1913,2369.0636,293.66541,8093746.4,
0.77877436,3215.1821,2334.3345,311.02436,7505310.5,
0.778873,3178.2756,2327.6082,314.63333,7397768,
0.77897164,3161.8244,2324.5887,316.2731,7349941.6,
0.77907055,3157.0939,2323.7189,316.74696,7336198.7,
0.77916946,3155.2798,2323.385,316.9291,7330930,
0.7792653,3195.4249,2330.7101,312.99044,7447865.3,
0.77936114,3256.4137,2341.7826,307.08629,7625813.1,
0.77945502,3292.8897,2348.3162,303.68023,7732718.4,
0.77954889,3327.513,2354.4617,300.52474,7834502.2,
0.77964068,3377.9714,2363.3216,296.05641,7983372.7,
0.77973247,3409.396,2368.8145,293.30709,8076226.5,
0.77982488,3401.2391,2367.3961,294.01085,8052082.8,
0.7799173,3382.909,2364.2003,295.60356,7997875,
0.78001215,3338.2143,2356.3306,299.59104,7866131.5,
0.78010701,3295.1361,2348.7135,303.47761,7739330.4,
0.78020253,3283.9362,2346.7163,304.51102,7706456.4,
0.78029804,3273.9001,2344.9201,305.44611,7677033.9,
0.78039492,3250.3067,2340.6798,307.66904,7607962.6,
0.78049181,3225.3986,2336.1866,310.0392,7535133.1,
0.78058956,3208.8628,2333.1861,311.6375,7486878,
0.7806873,3198.3213,2331.268,312.66401,7456144.2,
0.78078524,3193.6295,2330.4127,313.12336,7442475.1,
0.78088318,3191.623,2330.0466,313.3202,7436631,
0.78098111,3191.623,2330.0466,313.3202,7436631,
0.78107903,3191.623,2330.0466,313.3202,7436631,
0.78117666,3197.6655,2331.1479,312.72922,7454237.9,
0.78127429,3205.0473,2332.4928,312.00786,7475749.8,
0.78137174,3207.4087,2332.9222,311.77818,7482634.7,
0.78146919,3208.4209,2333.1062,311.67982,7485586.5,
0.78156739,3202.0462,2331.9462,312.30071,7467001.6,
0.78166558,3188.2832,2329.4367,313.64843,7426903.6,
0.78176536,3156.7265,2323.639,316.80157,7335195,
0.78186513,3132.5798,2319.1948,319.22571,7265062.5,
0.78196485,3134.3923,2319.5302,319.0411,7270317.1,
0.78206456,3139.0327,2320.3882,318.56949,7283774.1,
0.78216285,3158.2832,2323.9329,316.63451,7339677.7,
0.78226113,3184.9528,2328.8282,313.97639,7417208,
0.78235832,3202.2592,2331.9871,312.277,7467612.4,
0.7824555,3221.9874,2335.5687,310.36744,7525173.2,
0.78255045,3264.2066,2343.1669,306.37487,7648716.2,
0.78264539,3302.2745,2349.9845,302.8216,7760293.2,
0.7827398,3317.3326,2352.6588,301.44719,7804552.3,
0.78283422,3323.8823,2353.8193,300.85302,7823818,
0.78292878,3321.8453,2353.4586,301.03748,7817825,
0.78302334,3316.6492,2352.5377,301.50913,7802542.2,
0.78311927,3294.6541,2348.6212,303.53067,7737949.5,
0.7832152,3266.8835,2343.6626,306.10214,7656472.3,
0.78331203,3252.181,2341.022,307.48502,7613421.3,
0.78340886,3239.1045,2338.6647,308.72731,7575179.1,
0.78350661,3223.149,2335.7786,310.2565,7528567.7,
0.78360436,3208.4186,2333.1058,311.68004,7485579.8,
0.78370271,3198.1671,2331.2403,312.67857,7455692.6,
0.78380105,3188.2829,2329.4367,313.64846,7426902.8,
0.7839002,3172.1902,2326.4897,315.24247,7380084.7,
0.78399935,3161.8252,2324.5889,316.27301,7349944,
0.78409734,3181.7611,2328.2359,314.30367,7407963.6,
0.78419532,3201.6802,2331.8799,312.33599,7465934,
0.78429432,3188.6946,2329.5087,313.61232,7428117.8,
0.78439332,3168.3983,2325.796,315.6169,7369047.8,
0.78449319,3151.6722,2322.7191,317.29386,7320460.8,
0.78459305,3142.2678,2320.9858,318.24148,7293159.5,
0.7846911,3171.9754,2326.4331,315.2886,7379550.8,
0.78478914,3201.6802,2331.8799,312.33599,7465934,
0.78488818,3186.9406,2329.1869,313.78705,7423018.7,
0.78498721,3168.3994,2325.7962,315.61679,7369051.2,
0.78508656,3161.5744,2324.5427,316.29817,7349215,
0.78518592,3158.5486,2323.9863,316.6011,7340424,
0.78528507,3161.7436,2324.5737,316.28131,7349706.9,
0.78538422,3168.3985,2325.796,315.61687,7369048.6,
0.78548259,3181.7356,2328.2379,314.29672,7407854.2,
0.78558097,3191.623,2330.0466,313.3202,7436631,
0.7856804,3179.5423,2327.8362,314.51394,7401473.5,
0.78577982,3158.5442,2323.9855,316.60154,7340411.4,
0.78588049,3139.0281,2320.3866,318.57105,7283765.1,
0.78598116,3119.7505,2316.8167,320.53847,7227889.8,
0.78608287,3099.5859,2313.0617,322.62689,7169551.1,
0.78618459,3088.1458,2310.9265,323.81891,7136478,
0.78628403,3125.0092,2317.7621,320.04353,7243279.8,
0.78638348,3161.8252,2324.5889,316.27301,7349944,
0.78648412,3143.221,2321.1545,318.15574,7295963.3,
0.78658476,3119.753,2316.8172,320.53821,7227897.2,
0.7866859,3112.534,2315.4759,321.28126,7206995.2,
0.78678705,3107.0329,2314.4518,321.85047,7191077.9,
0.78688858,3101.2341,2313.3713,322.45205,7174304.8,
0.78699012,3094.4151,2312.0985,323.16284,7154592.7,
0.78709251,3079.855,2309.3717,324.69399,7112548.5,
0.78719491,3069.4863,2307.4277,325.78741,7082618,
0.78729692,3073.5363,2308.1883,325.35837,7094302.1,
0.78739893,3081.9006,2309.7573,324.47509,7118442.8,
0.78749999,3098.2087,2312.8038,322.77166,7165574.3,
0.78760105,3110.2041,2315.0422,321.5223,7200254,
0.78770326,3092.9463,2311.8173,323.32638,7150382.4,
0.78780548,3075.6814,2308.5911,325.1312,7100490.5,
0.78790642,3090.5696,2311.3761,323.57043,7143498.7,
0.78800736,3116.5627,2316.2244,320.86633,7218658.5,
0.78810689,3146.375,2321.7375,317.83531,7305109.6,
0.78820643,3165.1091,2325.1921,315.94487,7359487,
0.78830815,3128.184,2318.3504,319.71881,7252479.3,
0.78840988,3091.2778,2311.5122,323.49082,7145526.5,
0.78851078,3104.8097,2314.0337,322.08702,7184667.8,
0.78861169,3119.7547,2316.8175,320.53803,7227902.2,
0.78871248,3122.0717,2317.2476,320.30013,7234613.1,
0.78881327,3122.9507,2317.4106,320.20998,7237159.5,
0.78891412,3122.9507,2317.4106,320.20998,7237159.5,
0.78901496,3122.9507,2317.4106,320.20998,7237159.5,
0.78911501,3132.8254,2319.2386,319.20324,7265784.6,
0.78921505,3148.7618,2322.1841,317.58514,7312004.9,
0.78931444,3163.2677,2324.8529,316.13044,7354141.9,
0.78941383,3171.6963,2326.4011,315.28869,7378638,
0.78951417,3157.2258,2323.7386,316.74019,7336604.7,
0.78961451,3139.0321,2320.3881,318.56955,7283772.5,
0.78971524,3134.0194,2319.4615,319.07872,7269234.9,
0.78981597,3129.3634,2318.5993,319.55381,7255739.7,
0.78991732,3120.0123,2316.8651,320.51174,7228648.4,
0.79001867,3107.0337,2314.4519,321.85039,7191080.1,
0.79012134,3084.7611,2310.2882,324.18133,7126726.7,
0.79022401,3069.4863,2307.4277,325.78741,7082618,
0.790325,3094.6144,2312.1215,323.16336,7155242.2,
0.790426,3119.7541,2316.8174,320.53809,7227900.5,
0.79052753,3113.2959,2315.6166,321.20425,7209206.3,
0.79062907,3103.87,2313.8627,322.17843,7181928.9,
0.79073096,3097.6629,2312.7048,322.82422,7163981.1,
0.79083285,3094.4155,2312.0986,323.16279,7154594,
0.79093371,3105.431,2314.1526,322.0178,7186448.8,
0.79103456,3129.3694,2318.6005,319.5532,7255757.1,
0.79113243,3176.6681,2327.2919,314.82456,7393206,
0.7912303,3228.8205,2336.806,309.71062,7545127,
0.79132647,3255.2654,2341.5823,307.18601,7622419.1,
0.79142264,3284.4888,2346.814,304.46138,7708084.5,
0.7915146,3360.4732,2360.2226,297.64194,7931897,
0.79160657,3444.0757,2374.8155,290.35367,8179044.5,
0.7916963,3502.1414,2384.754,285.55044,8351824.1,
0.79178604,3531.8652,2389.8064,283.1365,8440475,
0.79188593,3359.8979,2359.5976,298.39847,7933130.9,
0.79198582,3161.8215,2324.5882,316.27339,7349933.2,
0.7920876,3120.1948,2316.9012,320.48937,7229167.6,
0.79218937,3100.7116,2313.2739,322.50662,7172795.1,
0.7922915,3093.9515,2312.0119,323.21124,7153252.6,
0.79239363,3091.2778,2311.5122,323.49082,7145526.5,
0.79249295,3128.7027,2318.4483,319.66329,7253973.6,
0.79259228,3181.6272,2328.2201,314.30459,7407527.9,
0.79269024,3207.4425,2332.93,311.77258,7482724.7,
0.7927882,3228.8123,2336.8045,309.71141,7545103,
0.79288493,3251.6116,2340.9177,307.54131,7611764.3,
0.79298167,3270.3848,2344.2903,305.77441,7666731.5,
0.79307784,3284.4866,2346.8129,304.4623,7708080,
0.79317401,3291.5767,2348.0789,303.80578,7728881.5,
0.79327598,3201.3305,2331.6443,312.61579,7465831.3,
0.79337797,3097.5645,2312.6865,322.83426,7163696.1,
0.793481,3075.2678,2308.5137,325.17458,7099296.9,
0.79358403,3066.3982,2306.8472,326.11549,7073712.5,
0.79368414,3093.7994,2311.9809,323.22999,7152829.4,
0.79378423,3158.5627,2323.9889,316.59968,7340465.1,
0.79387358,3329.7568,2354.5899,300.686,7842605.6,
0.79396292,3556.6229,2393.9835,281.16559,8514497,
0.79404458,3746.4296,2425.2655,266.96798,9086459,
0.79412623,3907.709,2450.994,255.90443,9577771.2,
0.79420398,4042.9841,2471.8989,247.38244,9994243.9,
0.79428174,4113.3608,2482.6238,243.1102,10211928,
0.79437433,3827.7149,2437.2126,262.55938,9340599.5,
0.79446693,3428.5566,2372.1357,291.66791,8133001.8,
0.79456932,3201.4893,2331.681,312.5809,7466285.4,
0.79467172,3088.1458,2310.9265,323.81891,7136478,
0.79477397,3091.2808,2311.5126,323.49083,7145536.4,
0.79487622,3094.4155,2312.0986,323.16279,7154594,
0.79497912,3083.4988,2310.054,324.31099,7123071.2,
0.79508203,3072.5811,2308.0093,325.45929,7091545.5,
0.79518377,3091.3894,2311.5252,323.49113,7145890.5,
0.79528551,3110.2041,2315.0422,321.5223,7200254,
0.79538773,3105.7476,2314.2126,321.98352,7187359.5,
0.79548995,3094.4168,2312.0989,323.16266,7154597.7,
0.79559571,3037.9111,2301.4137,329.26072,6991952.9,
0.79570148,2988.2351,2292.0042,334.64568,6849047.5,
0.79580678,2995.5979,2293.4134,333.82519,6870154.8,
0.79591208,3002.9563,2294.8218,333.00518,6891249.5,
0.79601907,2983.472,2291.0825,335.19209,6835442,
0.79612605,2953.4835,2285.3111,338.58324,6749628.7,
0.79623441,2929.8352,2280.7198,341.32079,6682155.8,
0.79634277,2916.7461,2278.1711,342.84781,6644846.5,
0.79644931,2934.1943,2281.5662,340.81601,6694593,
0.79655585,2967.8728,2288.0896,336.94165,6790759,
0.79665935,3020.6678,2298.1698,331.096,6942235.1,
0.79676285,3057.1719,2305.1101,327.0997,7047118,
0.7968665,3056.3597,2304.957,327.18661,7044777.6,
0.79697015,3054.1081,2304.5322,327.42784,7038290.3,
0.79707547,3029.2862,2299.8226,330.1304,6966924.4,
0.79718078,3005.917,2295.3872,332.67718,6899743.5,
0.79728604,3005.917,2295.3872,332.67718,6899743.5,
0.7973913,3005.917,2295.3872,332.67718,6899743.5,
0.79749522,3026.9589,2299.3833,330.38054,6960222.8,
0.79759914,3047.9998,2303.3792,328.08402,7020699,
0.79770424,3033.5013,2300.6307,329.65869,6979000.9,
0.79780935,3011.8582,2296.5204,332.02095,6916793.6,
0.79791527,2997.6487,2293.8065,333.5956,6876030.4,
0.79802118,2988.2354,2292.0042,334.64564,6849048.4,
0.79812734,2984.1406,2291.2186,335.10487,6837318.5,
0.79823349,2982.3879,2290.8821,335.3018,6832299,
0.79833901,2988.1603,2291.9894,334.65465,6848834.5,
0.79844454,2999.9986,2294.2565,333.33348,6882766.4,
0.79854874,3020.6295,2298.1863,331.0636,6942004.8,
0.79865294,3038.8846,2301.6551,329.06812,6994464,
0.798757,3043.2678,2302.485,328.59364,7007075.6,
0.79886107,3048.0014,2303.3795,328.08384,7020703.8,
0.79896275,3085.9247,2310.4851,324.0907,7130196,
0.79906443,3119.7541,2316.8174,320.53809,7227900.5,
0.79916963,3079.3308,2309.2473,324.78847,7111168.6,
0.79927483,3011.85,2296.5188,332.02186,6916769.9,
0.79938391,2952.5357,2285.1146,338.7124,6746984.8,
0.79949298,2902.8531,2275.4533,344.48868,6605306.5,
0.79960387,2868.2981,2268.6477,348.64479,6507186.4,
0.79971476,2851.2627,2265.2754,350.72179,6458895.5,
0.799825,2857.6747,2266.5472,349.93586,6477059.4,
0.79993523,2870.0572,2268.9991,348.42511,6512157.1,
0.80004431,2882.8973,2271.534,346.87096,6548588.6,
0.80015338,2902.8574,2275.4542,344.48817,6605318.7,
0.80025795,2974.3944,2289.2648,336.32925,6809815.9,
0.80036252,3032.8359,2300.509,329.7244,6977066.5,
0.80047076,2988.6776,2292.0469,334.66178,6850525.1,
0.800579,2925.1458,2279.8097,341.86331,6668775.6,
0.8006895,2890.7254,2273.0735,345.93323,6570828.2,
0.80080001,2864.6631,2267.9322,349.0812,6496861.3,
0.80091182,2841.8782,2263.407,351.88344,6432342.9,
0.80102364,2830.084,2261.0571,353.3464,6398981.5,
0.80113316,2851.7702,2265.3681,350.67268,6460370.6,
0.80124268,2891.8354,2273.2912,345.80115,6573983.9,
0.80134905,2929.7496,2280.7136,341.31351,6681862.1,
0.80145542,2982.4031,2290.885,335.30009,6832342.4,
0.80155395,3122.2519,2317.041,320.63539,7236382.8,
0.80165247,3228.8135,2336.8047,309.71129,7545106.5,
0.80175821,3125.8821,2317.7254,320.24663,7246843.2,
0.80186394,2999.9926,2294.2554,333.33415,6882749,
0.80197177,2967.2229,2287.9712,337.00439,6788866.5,
0.80207959,2942.081,2283.1022,339.89547,6717071.6,
0.80218976,2901.0207,2275.0807,344.72829,6600161.7,
0.80229994,2875.4717,2270.0686,347.76903,6527518,
0.80241009,2875.4717,2270.0686,347.76903,6527518,
0.80252023,2875.4717,2270.0686,347.76903,6527518,
0.80263178,2861.5693,2267.3154,349.46577,6488113.4,
0.80274332,2840.6335,2263.1613,352.03415,6428811.4,
0.80285571,2825.2991,2260.0995,353.94679,6385465.9,
0.80296809,2817.0054,2258.4402,354.9869,6362038,
0.80308035,2818.4316,2258.726,354.80723,6366064.6,
0.80319261,2822.2223,2259.4851,354.33071,6376769.2,
0.80330297,2842.5981,2263.5458,351.80174,6434401,
0.80341332,2872.7602,2269.5332,348.09728,6519824.8,
0.80352198,2899.5178,2274.7965,344.89002,6595836.9,
0.80363063,2919.5391,2278.7164,342.51983,6652801.4,
0.80373878,2926.1877,2280.0134,341.74031,6671740.7,
0.80384693,2933.5884,2281.4528,340.87945,6692843.4,
0.80395171,2986.2647,2291.5745,334.94712,6843659.9,
0.80405649,3032.8359,2300.509,329.7244,6977066.5,
0.80416627,2969.2483,2288.2599,336.93437,6795162.3,
0.80427604,2889.0923,2272.752,346.12948,6566190.1,
0.80438741,2859.2073,2266.8506,349.74909,6481404.7,
0.80449877,2845.9387,2264.2173,351.37791,6443823.5,
0.80460472,2923.0219,2279.2473,342.34947,6663446.5,
0.80471066,3000.0002,2294.2568,333.3333,6882771,
0.80481777,2989.0153,2292.1529,334.55959,6851286.2,
0.80492487,2964.9769,2287.5311,337.27076,6782477,
0.80503571,2912.212,2277.2491,343.43969,6632112.7,
0.80514654,2861.9701,2267.399,349.40966,6489228.3,
0.80525838,2843.3686,2263.7056,351.69592,6436551.4,
0.80537023,2835.3486,2262.1079,352.69032,6413864.5,
0.80548127,2842.3386,2263.5002,351.82396,6433638.4,
0.80559231,2856.6079,2266.3363,350.06556,6474033.8,
0.80570171,2883.3743,2271.6175,346.83059,6549992.8,
0.80581111,2902.8569,2275.4541,344.48822,6605317.5,
0.80592066,2901.1995,2275.1293,344.68503,6600603.8,
0.80603021,2897.339,2274.3721,345.14429,6589626.9,
0.80614059,2885.3055,2272.0045,346.58768,6555445.7,
0.80625098,2875.4717,2270.0686,347.76903,6527518,
0.80635939,2903.1126,2275.485,344.48912,6606138.9,
0.80646781,2930.7698,2280.9045,341.20728,6684806,
0.8065765,2928.3258,2280.4289,341.49205,6677838.6,
0.80668518,2922.3405,2279.2629,342.19147,6660782,
0.80679555,2898.4886,2274.5874,345.02408,6592945.2,
0.80690592,2878.1875,2270.6042,347.44089,6535224.5,
0.80701586,2881.3007,2271.2181,347.06543,6544061.8,
0.80712579,2889.1016,2272.7538,346.12836,6566216.7,
0.80723329,2916.4939,2278.1129,342.89197,6644173,
0.80734078,2956.359,2285.8672,338.2539,6757844.4,
0.80744595,3000.2033,2294.2823,333.33129,6883419.8,
0.80755112,3026.8118,2299.3657,330.38063,6959747.5,
0.80765918,2985.1128,2291.3633,335.061,6840311.1,
0.80776724,2942.0849,2283.103,339.89503,6717082.6,
0.80787539,2939.9798,2282.6944,340.13839,6711075.1,
0.80798354,2939.2478,2282.5522,340.22311,6708986.5,
0.80808939,2972.5915,2288.9715,336.44912,6804391,
0.80819525,3005.917,2295.3872,332.67718,6899743.5,
0.80830539,2946.1315,2283.7994,339.56796,6729065.9,
0.80841554,2886.3635,2272.2151,346.45671,6558438.5,
0.80852536,2888.6714,2272.6692,346.17987,6564993.9,
0.80863517,2894.5871,2273.8318,345.47243,6581803.9,
0.80874285,2925.8396,2279.9258,341.81251,6670844.4,
0.80885052,2953.488,2285.312,338.58273,6749641.5,
0.80895947,2936.5174,2282.0149,340.55083,6701232.4,
0.80906843,2919.54,2278.7166,342.51972,6652804,
0.80917535,2945.9017,2283.826,339.48181,6728061.2,
0.80928228,2973.6582,2289.2038,336.28612,6807309.7,
0.80938927,2975.2539,2289.5108,336.10571,6811875.8,
0.80949626,2976.562,2289.7624,335.95806,6815619.7,
0.80960287,2979.6757,2290.3611,335.60688,6824532.7,
0.80970948,2985.3098,2291.443,334.9736,6840667.4,
0.80981474,3001.9642,2294.6299,333.11872,6888415.4,
0.80992,3026.8166,2299.3666,330.3801,6959761.5,
0.81002347,3060.291,2305.6886,326.7801,7056153.1,
0.81012694,3081.9006,2309.7573,324.47508,7118443,
0.81023118,3069.5286,2307.4323,325.7882,7082758.4,
0.81033543,3057.1719,2305.1101,327.0997,7047118,
0.81043934,3063.3321,2306.2695,326.44323,7064876.8,
0.81054326,3069.4863,2307.4277,325.78741,7082618,
0.81064775,3060.2654,2305.6909,326.772,7056042.2,
0.81075223,3051.0513,2303.9553,327.75587,7029486,
0.81085504,3067.4928,2307.0512,326.00179,7076878.3,
0.81095786,3103.8713,2313.8629,322.1783,7181932.6,
0.81105579,3195.3569,2330.6227,313.1044,7448065.2,
0.81115371,3266.8809,2343.6621,306.10239,7656464.5,
0.81125373,3239.9204,2338.8001,308.666,7577626.8,
0.81135374,3194.9695,2330.6571,312.99203,7446378.5,
0.81145593,3149.9675,2322.3938,317.48194,7315571.4,
0.81155812,3122.9507,2317.4106,320.20998,7237159.5,
0.81165634,3189.6653,2329.5935,313.64979,7431437,
0.81175457,3256.4104,2341.782,307.08659,7625803.5,
0.81185583,3217.6863,2334.7634,310.81852,7512755.2,
0.8119571,3155.2849,2323.386,316.92859,7330944.9,
0.81206116,3102.8428,2313.6592,322.30289,7179020.9,
0.81216523,3066.4003,2306.8476,326.11527,7073718.6,
0.81226985,3056.435,2304.9721,327.17708,7044989.6,
0.81237446,3047.997,2303.3786,328.08432,7020690.9,
0.81248035,3029.4933,2299.8719,330.09258,6967469.2,
0.81258623,3011.8556,2296.5199,332.02124,6916786,
0.81269259,3003.6663,2294.9576,332.92602,6893284.7,
0.81279895,2997.0491,2293.6924,333.66152,6874309,
0.81290591,2987.8738,2291.9343,334.68703,6848015.1,
0.81301287,2982.3879,2290.8821,335.3018,6832299,
0.81311541,3047.9148,2303.2634,328.24474,7020961.2,
0.81321796,3113.3811,2315.6333,321.19421,7209449,
0.81332477,3049.323,2303.5339,328.08632,7024993.7,
0.81343158,2985.3081,2291.4426,334.9738,6840662.5,
0.81353564,3023.1747,2298.6411,330.82948,6949463.9,
0.81363971,3066.3986,2306.8473,326.11545,7073713.8,
0.81374348,3075.2801,2308.5159,325.17355,7099332.9,
0.81384725,3078.7876,2309.1738,324.80317,7109456,
0.81395244,3055.8122,2304.8415,327.26374,7043262.5,
0.81405764,3032.8359,2300.509,329.7244,6977066.5,
0.81416165,3051.1587,2303.9679,327.75617,7029835.2,
0.81426566,3069.4863,2307.4277,325.78741,7082618,
0.81437297,3034.6365,2300.8323,329.55636,6982334.3,
0.81448029,2970.7649,2288.6467,336.61365,6799031,
0.81459279,2890.4858,2272.9699,346.05358,6570419.6,
0.81470529,2830.0861,2261.0576,353.34614,6398987.5,
0.81481856,2818.3171,2258.7047,354.81925,6365735.1,
0.81493184,2809.2187,2256.8781,355.97086,6340063.8,
0.81504638,2789.38,2252.8786,358.50998,6284166.5,
0.81516092,2775.9563,2250.1675,360.23621,6246366.5,
0.81527417,2792.6,2253.5253,358.10193,6293250.4,
0.81538741,2809.2168,2256.8777,355.9711,6340058.5,
0.81550671,2754.5929,2245.7681,363.13,6186599.2,
